Tipo;Tiempo_CR;Tiempo_UTC;Lat;Lon;Profundidad_km;Magnitud_Mw;Acelaracion_cms2;Lugar_mayor_aceleracion
M;5/9/2012 15:54;5/9/2012 21:54;9,908;-85,485;11,9;3,3;4,01;Biblioteca, Nosara
M;5/9/2012 15:44;5/9/2012 21:44;9,856;-84,001;7,7;3;8,16;Escuela Guatuso, Patarra
M;5/9/2012 15:00;5/9/2012 21:00;9,92;-85,775;13,3;3,8;10,85;Biblioteca, Nosara
M;5/9/2012 15:00;5/9/2012 21:00;9,93;-85,776;11,7;3,8;2,62;Sede UCR, Santa Cruz
M;5/9/2012 14:14;5/9/2012 20:14;9,884;-85,369;18,2;3,4;3,72;Biblioteca, Nosara
M;5/9/2012 14:13;5/9/2012 20:13;9,95;-85,57;15,9;3,4;3,72;Biblioteca, Nosara
M;5/9/2012 12:02;5/9/2012 18:02;10,266;-84,356;10;3,3;4,89;Biblioteca, Ciudad Quesada
M;5/9/2012 10:54;5/9/2012 16:54;10,196;-85,866;17;4;5,78;Biblioteca, Nosara
M;5/9/2012 10:32;5/9/2012 16:32;10,425;-85,897;25,6;3,7;3,62;Biblioteca, Nosara
M;5/9/2012 10:23;5/9/2012 16:23;9,84;-85,694;5,4;4,1;55,67;Biblioteca, Nosara
M;5/9/2012 09:58;5/9/2012 15:58;10,007;-85,628;9,1;4,4;62,02;Biblioteca, Nosara
M;5/9/2012 09:47;5/9/2012 15:47;10,003;-85,577;15;3,5;24,83;Biblioteca, Nosara
M;5/9/2012 09:16;5/9/2012 15:16;10,185;-85,609;18,7;4,3;29,1;Biblioteca, Nosara
M;5/9/2012 09:15;5/9/2012 15:15;10,011;-83,821;9,4;3,1;3,62;Ciudad de los Niños, Agua Caliente
M;5/9/2012 09:12;5/9/2012 15:12;9,521;-84,882;18,1;4,5;5,87;Colegio, Cóbano
M;5/9/2012 09:10;5/9/2012 15:10;9,89;-85,339;10;3,4;2,75;Biblioteca, Nosara
M;5/9/2012 09:01;5/9/2012 15:01;9,97;-83,821;7,1;3,1;2,43;Recope, El Alto
M;5/9/2012 09:00;5/9/2012 15:00;9,927;-85,524;16,6;3,5;12,26;Biblioteca, Nosara
A;5/9/2012 08:42;5/9/2012 14:42;9,777;-85,569;14,2;7,6;1376,4;Biblioteca, Nosara
M;5/9/2012 06:36;5/9/2012 12:36;9,754;-83,888;29,3;3;2,45;Holcim, Cartago
M;31/8/2012 12:50;31/8/2012 18:50;9,841;-84,29;9,7;3,5;7,63;Municipalidad, Acosta
M;31/8/2012 08:13;31/8/2012 14:13;9,388;-83,85;4,6;3,8;12,48;INS, San Isidro de El General
M;27/8/2012 19:40;28/8/2012 01:40;9,123;-84,027;36,2;3,4;2,19;Holcim, Cartago
M;27/8/2012 11:46;27/8/2012 17:46;8,686;-83,267;12,4;3,8;4,61;Sede UCR, Golfito
M;24/8/2012 05:44;24/8/2012 11:44;8,485;-83,1;4;3,4;1,47;Oficina Acueducto, Laurel, Corredo
M;24/8/2012 02:08;24/8/2012 08:08;9,953;-84,317;74,5;3,1;0,5;Ebaís, Ciudad Colón
M;22/8/2012 10:35;22/8/2012 16:35;8,685;-83,219;14,8;3,4;3,09;Sede UCR, Golfito
M;21/8/2012 01:04;21/8/2012 07:04;9,98;-83,811;13;2,6;0,4;Hosp. William Allen, Turrialba
M;20/8/2012 22:48;21/8/2012 04:48;9,738;-83,855;14,2;2,4;0,89;Holcim, Cartagp
M;20/8/2012 16:48;20/8/2012 22:48;9,669;-84,574;6,5;3,1;4,54;Cruz Roja, Jaco
M;14/8/2012 18:28;15/8/2012 00:28;9,838;-84,025;3,8;2,9;2;Holcim, Cartago
M;14/8/2012 02:10;14/8/2012 08:10;8,706;-83,122;27,5;3,7;2,12;Hospital, C Neily
M;12/8/2012 16:13;12/8/2012 22:13;9,634;-84,139;51;3,9;9,41;Holcim, Cartago
M;12/8/2012 13:08;12/8/2012 19:08;9,797;-83,995;13,3;2,5;1,04;Ciudad de los niños, Cartago
M;11/8/2012 05:53;11/8/2012 11:53;9,79;-83,998;2,9;2,6;1,55;Ciudad de los Niños, Cartago
M;11/8/2012 00:44;11/8/2012 06:44;9,809;-83,993;9,8;3,2;7,74;Ciudad de los niños, Cartago
M;10/8/2012 11:22;10/8/2012 17:22;9,684;-84,635;15,9;3,2;7,31;Cruz Roja, Jacó
M;9/8/2012 17:05;9/8/2012 23:05;10,215;-84,889;63,1;3,8;4,57;Biblioteca, Palmares
M;8/8/2012 05:30;8/8/2012 11:30;9,683;-84,164;19,9;3,2;4,16;Frailes
M;6/8/2012 18:06;7/8/2012 00:06;9,775;-83,878;6,2;2,5;2,88;Holcim, Cartago
M;4/8/2012 16:09;4/8/2012 22:09;9,001;-83,972;30,7;3,2;1,1;Bomberos, San Vito
M;4/8/2012 08:38;4/8/2012 14:38;9,319;-84,195;24;3,2;1,95;Bomberos, Quepos
M;4/8/2012 06:06;4/8/2012 12:06;9,47;-84,236;50,2;2,9;1;Municipalidad, Acosta
M;3/8/2012 01:29;3/8/2012 07:29;9,457;-82,582;11,2;3,4;1,2;Sede UCR, Limón
M;1/8/2012 04:36;1/8/2012 10:36;8,627;-83,532;15,2;3,7;0,9;Colegio, Puerto Jimenez
M;31/7/2012 23:12;1/8/2012 05:12;9,953;-83,624;13,3;2,7;1,22;Hospital William Allen, Turrialba
M;31/7/2012 14:51;31/7/2012 20:51;9,563;-84,31;39,5;3,1;0,81;Municipalidad de Acosta
M;29/7/2012 23:09;30/7/2012 05:09;8,493;-83,119;17,1;3,5;1,6;Colegio, Puerto Jimenez
M;28/7/2012 07:56;28/7/2012 13:56;8,707;-83,123;31,1;3,3;2,44;Hospital Ciudad Neilly
M;28/7/2012 05:22;28/7/2012 11:22;8,749;-83,399;4;3,1;1,03;Oficina Acueducto, Laurel de Corre
M;27/7/2012 16:05;27/7/2012 22:05;10,578;-83,894;14,6;3,4;1,84;Municipalidad Sarapiqui
M;27/7/2012 13:15;27/7/2012 19:15;9,456;-83,784;27,4;2,7;0,84;Holcim, Cartago
M;26/7/2012 21:12;27/7/2012 03:12;9,865;-84,968;12,7;3;5,09;Cruz Roja, Paquera
M;23/7/2012 02:41;23/7/2012 08:41;9,747;-83,9;3;2,8;2,18;Holcim, Cartago
M;22/7/2012 16:46;22/7/2012 22:46;8,328;-83,044;13,9;4;3,34;Hospital Ciudad Neily
M;22/7/2012 05:01;22/7/2012 11:01;9,687;-83,8;17;3;1,25;San Rafael, Oreamuno
M;22/7/2012 04:13;22/7/2012 10:13;9,986;-84,026;2;3,2;2,44;Hosp Chacon Paut, Tres Rios
M;20/7/2012 00:03;20/7/2012 06:03;9,352;-83,87;9,5;3,5;1,33;Rg Brunca, San Isidro
M;20/7/2012 00:02;20/7/2012 06:02;9,348;-83,864;11,3;3,5;1,35;Rg Brunca, San Isidro
M;19/7/2012 22:53;20/7/2012 04:53;8,289;-83,098;8;3,4;0,49;Cruz Roja, Potrero Grande
M;19/7/2012 09:22;19/7/2012 15:22;9,541;-83,921;36,4;2,8;0,89;holcim, Cartago
M;18/7/2012 14:35;18/7/2012 20:35;9,38;-83,389;7,9;3,1;1,35;Municipalidad, Buenos Aires
M;18/7/2012 06:18;18/7/2012 12:18;10,185;-85,642;41,3;3,6;7,03;Sede UCR, Santa Cruz
M;18/7/2012 00:46;18/7/2012 06:46;10,342;-84,932;65,9;3,3;1,07;Las Juntas, Abangares
M;18/7/2012 00:33;18/7/2012 06:33;8,492;-83,107;5;3,3;1,1;Oficina de Acuedeucto Laurel, Corr
M;18/7/2012 00:32;18/7/2012 06:32;8,473;-83,104;10;3,8;6,93;Hospital Ciudad Neily
M;17/7/2012 21:48;18/7/2012 03:48;10,34;-84,956;72;3,8;2,47;Sede UCR, Puntarenas
M;17/7/2012 21:15;18/7/2012 03:15;9,161;-83,811;48,9;3,8;6,77;Hosp. Calderón Guardia
M;17/7/2012 09:49;17/7/2012 15:49;9,564;-84,043;55;3,3;1,38;Municipalidad, Acosta
M;15/7/2012 20:33;16/7/2012 02:33;9,745;-83,891;2;2,5;8,77;Holcim, Cartago
M;14/7/2012 05:08;14/7/2012 11:08;9,308;-83,823;66,5;3,7;3,04;Holcim, Cartago
M;13/7/2012 11:15;13/7/2012 17:15;9,736;-85,045;19,2;3,3;1,02;Cruz Roja, Paquero
M;12/7/2012 18:14;13/7/2012 00:14;10,005;-85,649;9,7;3,2;6,48;Biblioteca de Nosara
M;12/7/2012 06:48;12/7/2012 12:48;9,146;-83,782;54,9;3,2;0,71;Municipalidad, Acosta
M;11/7/2012 19:13;12/7/2012 01:13;9,815;-83,883;3,3;2,3;1,2;Holcim, Cartago
M;11/7/2012 07:23;11/7/2012 13:23;10,738;-86,452;25,2;3,9;0,61;Parque Santa Rosa
M;11/7/2012 02:47;11/7/2012 08:47;9,87;-84,048;2,2;2,6;1,13;Sede UCR, San Pedro
M;10/7/2012 19:14;11/7/2012 01:14;9,742;-85,044;17,2;3,5;4,01;Cruz Roja, Paquera
M;10/7/2012 17:38;10/7/2012 23:38;9,687;-84,147;18,5;2,9;1,99;Holcim, Cartago
M;10/7/2012 09:41;10/7/2012 15:41;9,612;-84,545;17,1;3,1;2,41;Cruz Roja, Jaco
M;10/7/2012 08:42;10/7/2012 14:42;9,752;-84,106;12,7;2,6;2,36;Frailes
M;9/7/2012 03:46;9/7/2012 09:46;9,572;-84,826;14,4;3,1;1,57;Cruz Roja, Jaco
M;9/7/2012 03:20;9/7/2012 09:20;9,584;-84,821;9,8;3;1,79;Cruz Roja, Jaco
M;9/7/2012 03:20;9/7/2012 09:20;9,536;-84,855;17,3;3;1,79;Cruz Roja, Jaco
M;7/7/2012 22:24;7/7/2012 21:12;10,517;-83,892;19;3,1;2,24;Sede UCR, Golfito
M;7/7/2012 15:12;7/7/2012 21:12;8,595;-83,179;10,3;3,2;2,24;Sede UCR, Golfito
M;3/7/2012 23:15;4/7/2012 05:15;8,579;-83,353;14,7;3,4;2,07;Colegio, Puerto Jimenez
M;2/7/2012 02:57;2/7/2012 08:57;9,805;-84,218;7,1;3;6,99;Municipalidad de Acosta
M;1/7/2012 21:35;2/7/2012 03:35;9,718;-84,797;12,4;3,2;1,84;Cruz Roja, Jaco
M;1/7/2012 04:23;1/7/2012 10:23;9,561;-84,03;49,7;3,5;4,5;Holcim, Cartago
M;1/7/2012 04:23;1/7/2012 10:23;9,559;-84,032;50,9;3,7;4,5;Holcim, Cartago
M;29/6/2012 02:49;29/6/2012 08:49;9,954;-84,089;78,3;3,6;1,6;Bomberos, Puriscal
M;26/6/2012 02:19;26/6/2012 08:19;11,34;-85,767;192,8;3,9;0,44;Cruz Roja, Paquera
M;25/6/2012 22:57;26/6/2012 04:57;9,983;-83,585;12,9;3,4;1,63;Hosp. William Allen , Turrialba
M;25/6/2012 21:16;26/6/2012 03:16;9,992;-83,593;15;4;16,77;Sede UCR, Turrialba
M;25/6/2012 14:41;25/6/2012 20:41;9,745;-84,049;62,8;3,1;1,45;Municipalidad, Acosta
M;25/6/2012 01:55;25/6/2012 07:55;9,873;-84,316;2;2,3;0,8;Bombebos, Puriscal
M;17/6/2012 20:48;18/6/2012 02:48;9,896;-85,409;18;3,5;0,49;Colegio Cobano
M;17/6/2012 12:27;17/6/2012 18:27;10,008;-84,001;13,3;3,5;27,45;Plantel Recope, El Alto
M;17/6/2012 12:21;17/6/2012 18:21;9,408;-84,632;19,2;3,7;1,74;Cruz Roja, Jaco
M;16/6/2012 01:24;16/6/2012 07:24;9,507;-84,535;16,1;3,2;1,79;Cruz Roja, Jaco
M;15/6/2012 22:51;16/6/2012 04:51;9,762;-83,969;3,3;3;5,65;Frailes
M;15/6/2012 08:36;15/6/2012 14:36;9,341;-84,231;25,1;3,1;1,34;Bomberos, Quepos
M;12/6/2012 18:00;13/6/2012 00:00;10,528;-86,157;28,6;4;0,89;Sede UCR, Santa Cruz
M;12/6/2012 00:51;12/6/2012 06:51;10,577;-84,874;149,6;3,7;0,36;Sede UCR, Santa Cruz
M;11/6/2012 12:47;11/6/2012 18:47;10,551;-85,599;68,8;4;3,51;Sede UCR
A;9/6/2012 08:58;9/6/2012 14:58;9,193;-84,128;30,8;4,7;18,09;Bomberos, Quepos
M;8/6/2012 21:28;9/6/2012 03:28;9,518;-84,876;24,3;3,4;2,08;Cruz Roja, Jaco
M;8/6/2012 13:28;8/6/2012 19:28;10,523;-83,148;40,2;3,4;1,79;Recope, Moin
M;6/6/2012 22:05;7/6/2012 04:05;9,449;-84,549;22,6;3,3;2,02;Cruz Roja, Jaco
M;6/6/2012 14:23;6/6/2012 14:23;7,786;-82,54;10,6;4,3;4,69;Oficina Acueductos, Laurel
M;6/6/2012 10:21;6/6/2012 16:21;10,168;-84,75;63,7;3,3;1,04;Biblioteca de Palmares
M;4/6/2012 02:31;4/6/2012 08:31;9,498;-84,528;17,4;3,1;1,45;Cruz Roja, Jacó
A;3/6/2012 18:45;4/6/2012 01:00;7,297;-83,678;9,7;6,2;7,5;Hosp. Chacón Paut, Tres Rios
M;1/6/2012 15:06;1/6/2012 21:06;10,353;-85,177;59,5;3,7;3,11;Cruz Roja, Paquera
M;1/6/2012 13:00;1/6/2012 19:00;9,545;-84,874;18,6;3,7;8,59;Cruz Roja, Paquera
M;1/6/2012 09:45;1/6/2012 15:45;9,546;-84,196;42,5;3,7;12,85;Clínica de Hatillo
M;30/5/2012 05:33;30/5/2012 11:33;9,522;-83,895;64,5;3,1;0,66;Casa de Pan, Santa María de Dota
M;29/5/2012 03:36;29/5/2012 09:36;9,62;-83,803;14,5;2,8;0,83;Holcim, Cartago
M;28/5/2012 02:44;28/5/2012 08:44;10,523;-83,147;39,2;3,8;2,05;Sede UCR, Limón
M;27/5/2012 08:07;27/5/2012 14:07;9,372;-84,596;15,5;3,1;0,85;Cruz Roja, Jacó
M;25/5/2012 19:30;26/5/2012 01:30;10,529;-83,13;41;3,8;2,39;Sede UCR, Limón
M;24/5/2012 18:53;25/5/2012 00:53;9,473;-83,865;36,6;2,8;1,36;Holcim, Cartago
M;23/5/2012 10:44;23/5/2012 16:44;9,749;-84,71;12,2;3,7;17,67;Cruz Roja, Paquera
M;22/5/2012 00:24;22/5/2012 06:24;9,452;-82,74;22,3;3,6;0,48;Colegio, Talamanca
M;20/5/2012 01:19;20/5/2012 07:19;10,24;-84,559;89,8;3,6;0,46;Biblioteca, Palmares
M;19/5/2012 15:28;19/5/2012 21:28;8,658;-83,246;3,7;3,4;12,16;Sede UCR, Golfito
M;14/5/2012 09:35;14/5/2012 15:35;10,105;-84,648;57;3,7;0,89;Municipalidad, Acosta
M;13/5/2012 21:52;14/5/2012 03:52;9,727;-84,447;37,7;3,6;1,59;Municipalidad, Acosta
M;7/5/2012 19:41;8/5/2012 01:41;9,77;-83,998;2,4;3,1;5,23;Ciudad de los Niños, Agua Caliente
M;7/5/2012 09:44;7/5/2012 15:44;9,779;-83,388;13,7;3,4;0,98;Cruz Roja, Orotina
M;7/5/2012 00:42;7/5/2012 06:42;9,796;-84,18;7,4;2,7;2,17;Municipalidad, Acosta
M;5/5/2012 17:18;5/5/2012 23:18;9,94;-83,887;3,5;3,4;7,03;San Rafael, Oreamuno
M;5/5/2012 09:05;5/5/2012 15:05;10,078;-85,363;11,4;3,3;4,46;INS, Nicoya
M;1/5/2012 16:07;1/5/2012 22:07;9,557;-84,855;20,1;3;2;Cruz Roja, Jaco
M;29/4/2012 16:05;29/4/2012 22:05;9,886;-84,061;3,2;2,2;1,26;Escuela Guatuso, Patarrá
M;26/4/2012 08:27;26/4/2012 14:27;9,234;-84,24;34,8;3,3;1,64;Bomberos, Quepos
M;25/4/2012 22:25;26/4/2012 04:25;9,548;-84,216;47,1;3,4;2,45;Ebais Ciudad Colón
M;25/4/2012 17:26;25/4/2012 23:26;9,164;-83,755;51,4;3,7;1,22;Sede UCR, San Pedro
M;24/4/2012 03:08;24/4/2012 09:08;9,418;-83,74;25,8;3,3;1,62;INS, San Isidro de El General
M;20/4/2012 22:12;21/4/2012 04:12;8,595;-83,189;16,5;3,2;3,68;Sede UCR, Golfito
M;20/4/2012 04:15;20/4/2012 10:15;8,71;-82,968;14,8;3,6;5,21;Bomberos San Vito
M;18/4/2012 05:28;18/4/2012 11:28;9,805;-83,987;5,2;2,9;3,53;San Rafael, Oreamuno
M;18/4/2012 02:53;18/4/2012 08:53;9,698;-84,057;15,9;2,4;0,58;Clinica de Hatillo
M;17/4/2012 23:19;18/4/2012 05:19;9,803;-84,584;48,1;3,2;0,23;Sede UCR, San Pedro
M;17/4/2012 12:40;17/4/2012 18:40;9,957;-83,668;11,9;3,2;7,66;Sede UCR, Turrialba
M;16/4/2012 19:25;17/4/2012 01:25;9,429;-84,199;42,6;3,1;0,94;Ciudad de los Niños, Agua Caliente
M;15/4/2012 17:45;15/4/2012 23:45;10,62;-85,803;43;3,4;1,54;Sede UCR, Santa Cruz
M;15/4/2012 12:18;15/4/2012 18:18;9,555;-83,998;46,7;3,2;0,88;Frailes
M;15/4/2012 12:02;15/4/2012 18:02;8,797;-83,055;11,6;3,2;1,29;Bomberos, San Vito
M;15/4/2012 12:00;15/4/2012 18:00;9,748;-85,058;19,2;3,1;3,66;Cruz Roja, Paquera
M;15/4/2012 05:14;15/4/2012 11:14;9,443;-83,82;34,6;3;0,56;Ciudad de los Niños, Agua Caliente
M;14/4/2012 21:34;15/4/2012 03:34;9,984;-84,311;74,8;3,2;0,9;Sede UCR, San Ramón
M;14/4/2012 12:18;14/4/2012 18:18;9,565;-83,93;55;3,1;1,05;Casa de Pan, Santa María de Dota
M;12/4/2012 18:53;13/4/2012 00:53;9,935;-83,853;3,1;2,9;1,33;San Rafael, Oreamuno
M;12/4/2012 03:42;12/4/2012 09:42;8,87;-82,903;29,1;4,1;3,3;Bomberos, Ciudad Neily
M;11/4/2012 23:35;12/4/2012 05:35;9,658;-84,146;52,6;3,3;0,45;Frailes
M;11/4/2012 01:10;11/4/2012 07:10;10,196;-84,428;18,6;3,1;4,17;Sede UCR, San Ramón
M;10/4/2012 05:53;10/4/2012 11:53;9,807;-83,992;4,5;2,5;1,62;Frailes
M;7/4/2012 20:02;8/4/2012 02:02;9,226;-84,07;28,6;3,4;0,5;Sede UCR, Fraijanes
M;7/4/2012 12:05;7/4/2012 18:05;9,335;-83,732;40;2,9;0,69;Municipalidad, Acosta
M;7/4/2012 09:44;7/4/2012 15:44;9,464;-84,043;40,2;3,3;1,21;Municipalidad, Acosta
M;3/4/2012 20:28;4/4/2012 02:28;9,435;-84,095;44,5;3,2;0,91;Municipalidad, Acosta
M;31/3/2012 09:34;31/3/2012 15:34;9,4;-84,284;20,5;3,8;3,71;Bomberos, Quepos
M;30/3/2012 14:00;30/3/2012 20:00;10,431;-84,812;109,3;4,5;4,98;Biblioteca, Nosara
M;30/3/2012 07:01;30/3/2012 13:01;9,586;-84,13;32,2;3,2;1,8;Municipalidad, Acosta
M;29/3/2012 22:43;30/3/2012 04:43;9,935;-84,355;81,2;3,5;1,71;Municipalidad, Acosta
M;26/3/2012 06:48;26/3/2012 12:48;9,587;-84,026;10;2,8;0,97;Sede UCR, Paraiso
M;25/3/2012 12:33;25/3/2012 18:33;10,387;-86,166;24,1;4,1;1,08;Biblioteca, Nosara
M;25/3/2012 12:23;25/3/2012 18:23;10,34;-86,386;20,9;4,1;0,98;Biblioteca, Nosara
M;24/3/2012 17:43;24/3/2012 23:43;9,296;-84,198;31,5;3,2;2,37;Bomberos, Quepos
M;22/3/2012 18:35;23/3/2012 00:35;9,561;-84,161;38,9;3,6;1,97;Sede UCR, San Pedro
A;19/3/2012 13:59;19/3/2012 19:59;10,085;-85,01;45,81;4,8;44,47;Cruz Roja, Paquera
M;18/3/2012 18:57;19/3/2012 00:57;8,571;-82,97;9,6;3,2;2,15;Oficina Acueducto Laurel, Corredor
M;17/3/2012 20:31;18/3/2012 02:31;10,267;-84,573;91,7;3,4;0,69;Biblioteca, Palmares
M;17/3/2012 09:21;17/3/2012 15:21;10,793;-85,131;184,1;3,7;1,33;Sede UCR, Santa Cruz
M;17/3/2012 03:59;17/3/2012 09:59;9,62;-84,547;12,4;3,2;5,43;Cruz Roja, Jacó
M;16/3/2012 07:21;16/3/2012 13:21;9,112;-83,968;46,8;3,8;1,43;Municipalidad de Acosta
M;16/3/2012 05:33;16/3/2012 11:33;8,686;-83,179;36,7;3,5;6,8;Sede UCR, Golfito
M;16/3/2012 04:22;16/3/2012 10:22;9,613;-84,565;11,9;3,4;22,5;Cruz Roja, Jacó
M;16/3/2012 00:13;16/3/2012 06:13;9,601;-84,558;12,8;3,7;28,67;Cruz Roja, Jacó
M;13/3/2012 20:17;14/3/2012 02:17;9,591;-83,885;26,7;2,9;1,27;Frailes
M;13/3/2012 12:19;13/3/2012 18:19;9,219;-83,77;51,1;4;3,23;San Rafael, Oreamuno
M;12/3/2012 17:25;12/3/2012 23:25;9,523;-84,868;3,8;3,2;2,02;Cruz Roja, Paquera
M;9/3/2012 17:40;9/3/2012 23:40;9,509;-84,229;35,9;3,3;1,22;Clinica de Hatillo
M;9/3/2012 00:03;9/3/2012 06:03;9,435;-84,174;46,3;3,1;0,66;Municipalidad de Acosta
M;1/3/2012 18:54;2/3/2012 00:54;9,806;-83,993;8,6;3,1;5,88;Frailes
M;29/2/2012 03:04;29/2/2012 09:04;8,755;-83,013;25,1;3,2;0,83;Bomberos San Vito
M;28/2/2012 09:48;28/2/2012 15:48;9,806;-83,991;5;3;3,34;San Rafael, Oreamuno
M;28/2/2012 01:47;28/2/2012 07:47;9,804;-83,993;7,3;2,6;1,44;Ciudad de los Niños, Cartago
M;27/2/2012 06:47;27/2/2012 12:47;9,809;-84,036;7,6;2,4;0,93;Ciudad de los Niños, Cartago
M;27/2/2012 06:32;27/2/2012 06:32;9,741;-83,916;8,1;2,5;0,69;Sede UCR, Paraiso
M;26/2/2012 20:35;27/2/2012 02:35;8,669;-83,308;19,7;3,8;3,28;Sede UCR, Golfito
M;26/2/2012 09:05;26/2/2012 15:05;9,736;-84,325;37,9;3,4;2,1;Cruz Roja, Jacó
M;25/2/2012 11:20;25/2/2012 17:20;9,472;-84,541;19,5;3,6;8,22;Cruz Roja, Jaco
M;25/2/2012 04:08;25/2/2012 10:08;9,792;-84,018;3,8;2,1;0,53;Frailes
M;24/2/2012 16:53;24/2/2012 22:53;10,014;-84,141;83,1;3,6;0,6;Biblioteca, Palmares
M;23/2/2012 17:25;23/2/2012 23:25;10,829;-85,853;67;3,7;0,76;Sede UCR, Santa Cruz
M;23/2/2012 09:55;23/2/2012 15:55;10,28;-86,275;39,7;4,4;0,77;Sede UCR, Santa Cruz
M;21/2/2012 21:08;22/2/2012 03:08;9,491;-83,869;72,4;3,2;0,53;Ciudad de los niños, Cartago
M;21/2/2012 19:58;22/2/2012 01:58;8,962;-84,243;32,2;4,2;3,7;Bomberos, Quepos
A;19/2/2012 11:33;19/2/2012 17:33;9,049;-84,127;17;4,8;5,9;SCGH
M;18/2/2012 18:54;19/2/2012 00:54;9,798;-83,967;1;2,3;1,69;Ciudad de los Niños, Cartago
M;18/2/2012 11:31;18/2/2012 17:31;9,842;-84,013;1;2,1;2,03;Escuela Guatuso, Patarra
M;17/2/2012 23:09;18/2/2012 05:09;9,572;-83,814;31,2;2,7;0,87;Casa de Pan, Santa Ma.de Dota
M;16/2/2012 00:42;16/2/2012 06:42;9,081;-84,123;15,9;3,8;1,07;Bomberos Quepos
M;15/2/2012 01:57;15/2/2012 07:57;9,091;-84,097;14,2;3,7;0,39;Sede UCR, Fraijanes
M;14/2/2012 11:12;14/2/2012 17:12;9,488;-84,2;43,8;3,2;1,26;Municipalidad de Acosta
M;14/2/2012 10:46;14/2/2012 16:46;9,065;-84,107;15;4,5;5,01;INS, San Isidro del General
M;14/2/2012 10:29;14/2/2012 16:29;10,159;-82,901;29,1;3,3;3,47;Sede UCR, Limón
M;14/2/2012 00:16;14/2/2012 06:16;9,041;-84,147;14,9;3,3;1,13;Sede UCR, Fraijanes
M;14/2/2012 00:10;14/2/2012 06:10;8,977;-84,152;14,9;3,8;0,98;Sede UCR, Fraijanes
A;13/2/2012 04:57;13/2/2012 10:55;9,075;-84,125;16,6;5,9;65,85;Bomberos, Quepos
M;12/2/2012 17:08;12/2/2012 23:08;9,038;-83,865;35,8;3,7;0,97;Municipalidad de Acosta
M;12/2/2012 17:03;12/2/2012 23:03;10,309;-86,42;29,6;4,4;0,43;Parque Santa Rosa
M;12/2/2012 14:39;12/2/2012 20:39;9,058;-84,118;17,1;3,6;0,61;Bomberos de Quepos
M;12/2/2012 14:38;12/2/2012 20:38;9,08;-84,106;16,4;3,4;0,61;Bomberos de Quepos
M;12/2/2012 13:39;12/2/2012 19:39;9,117;-84,091;14,4;3,5;1,22;Bomberos de Quepos
M;11/2/2012 14:43;11/2/2012 20:43;9,071;-84,09;16,1;4,5;7,5;INS, San Isidro de GEneral
M;10/2/2012 00:29;10/2/2012 06:29;9,773;-84,155;12,3;2,7;3,02;Municipalidad de Acosta
M;9/2/2012 20:07;10/2/2012 02:07;8,645;-83,062;29;3,4;1,75;Sede UCR, Golfito
M;8/2/2012 13:46;8/2/2012 19:46;10,403;-86,387;3;4,5;1,29;Biblioteca, Cañas
M;8/2/2012 00:15;8/2/2012 06:15;9,004;-83,889;33,9;3,4;0,6;Sede UCR, Fraijanes
M;6/2/2012 20:06;7/2/2012 02:06;8,722;-82,977;27,5;3,2;1,09;Oficina Acueductos Laurel
M;3/2/2012 21:42;3/2/2012 03:42;10,48;-83,344;15,6;3,2;1,47;Cruz Roja, Cariari
M;3/2/2012 02:55;3/2/2012 08:55;10,707;-85,026;209,3;4,2;1,86;Sede UCR, Puntarenas
M;3/2/2012 00:10;3/2/2012 06:10;9,961;-85,629;14,1;3,5;8,17;Biblioteca de Nosara
M;2/2/2012 23:21;3/2/2012 05:21;10,3;-86,325;27,9;4,5;0,45;Sede UCR, Santa Cruz
M;2/2/2012 22:50;3/2/2012 04:50;8,427;-82,963;11,7;3,5;1,34;Oficina de Acueductos, Laurel
M;2/2/2012 20:32;3/2/2012 02:32;8,448;-82,967;9,4;3,6;2,45;Oficina de Acueductos, Laurel
M;2/2/2012 03:14;2/2/2012 09:14;9,883;-84,332;7,1;2,8;1,38;Cruz Roja, Orotina
M;1/2/2012 13:05;1/2/2012 19:05;8,465;-82,987;6;4,1;4,11;Oficina Acueducto, Laurel Corredor
M;31/1/2012 10:29;31/1/2012 16:29;9,67;-84,026;17,9;2,7;0,53;Municipalidad de Acosta
M;29/1/2012 23:58;30/1/2012 05:58;9,364;-84,256;38,2;3,1;0,87;Ebais, Ciudad Colón
M;29/1/2012 16:11;29/1/2012 22:11;10,589;-85,959;27,4;3,4;1,14;Sede UCR, Santa Cruz
M;29/1/2012 11:30;29/1/2012 17:30;9,824;-83,955;2,8;2,2;1,1;Ciudad de los Niños, Cartago
M;28/1/2012 02:56;28/1/2012 08:56;9,63;-83,978;2,8;2,5;6,5;Cada de Pan, Santa Maria de Dota
M;28/1/2012 02:29;28/1/2012 08:29;9,636;-83,965;2,5;2,6;9,9;Cada de Pan, Santa Maria de Dota
M;27/1/2012 08:28;27/1/2012 14:28;10,192;-85,584;29,7;3,3;1,3;Sede UCR, Santa Cruz
M;26/1/2012 09:39;26/1/2012 15:39;8,545;-83,025;2,3;3,6;0,85;Bomberos, Ciudad Neily
M;23/1/2012 14:32;23/1/2012 20:32;9,802;-83,993;6,8;2,3;1,46;Frailes
M;18/1/2012 23:21;19/1/2012 05:21;9,78;-84,048;4;2,3;0,46;Clinica de Hatillo
M;15/1/2012 15:40;15/1/2012 21:40;9,78;-84,001;4;2,1;0,43;Frailes
